match_id,round_num,round_winner,round_end_reason,round_duration,bomb_planted,bomb_site,ct_equipment_value,t_equipment_value,ct_players_alive_end,t_players_alive_end
fff3ae15c0597c9a,1,t,ct_killed,30.765625,true,BombsiteB,4350,4650,0,4
fff3ae15c0597c9a,2,ct,bomb_defused,66.77344,true,BombsiteB,10200,19900,2,0
fff3ae15c0597c9a,3,ct,bomb_defused,41.585938,true,BombsiteA,24850,1000,3,0
fff3ae15c0597c9a,4,t,ct_killed,59.554688,true,BombsiteA,26150,24700,0,2
fff3ae15c0597c9a,5,ct,bomb_defused,74.39844,true,BombsiteB,16950,23650,3,0
fff3ae15c0597c9a,6,ct,t_killed,51.695312,false,,28600,2600,4,0
fff3ae15c0597c9a,7,t,bomb_exploded,73.46094,true,BombsiteA,29950,23150,1,2
fff3ae15c0597c9a,8,t,bomb_exploded,79.90625,true,BombsiteB,22450,23650,1,2
8d1892913a8104b3,1,ct,t_killed,47.359375,false,,4250,4250,4,0
8d1892913a8104b3,2,ct,t_killed,26.664062,false,,19900,1400,5,0
8d1892913a8104b3,3,t,ct_killed,48.820312,true,BombsiteA,20650,22800,0,2
8d1892913a8104b3,4,ct,time_ran_out,67.5,false,,25000,22750,5,2
8d1892913a8104b3,5,ct,t_killed,61.03125,false,,28450,15650,4,0
8d1892913a8104b3,6,ct,t_killed,36.820312,false,,29950,3950,5,0
8d1892913a8104b3,7,t,bomb_exploded,100.046875,true,BombsiteA,30950,24500,1,4
8d1892913a8104b3,8,t,bomb_exploded,50.328125,true,BombsiteB,30100,25200,1,3
8d1892913a8104b3,9,t,bomb_exploded,98.19531,true,BombsiteB,26350,25400,3,5
8d1892913a8104b3,10,ct,bomb_defused,63.984375,true,BombsiteB,24950,25300,1,0
8d1892913a8104b3,11,ct,bomb_defused,73.49219,true,BombsiteA,25700,25300,1,0
24dd408374decf32,1,t,bomb_exploded,70.67969,true,BombsiteA,4050,4000,1,2
24dd408374decf32,2,ct,t_killed,27.101562,false,,11250,21650,2,0
24dd408374decf32,3,ct,t_killed,47.820312,false,,24400,8000,3,0
24dd408374decf32,4,ct,t_killed,53.546875,false,,24200,1500,5,0
24dd408374decf32,5,t,ct_killed,74.71875,true,BombsiteB,28800,22200,0,3
24dd408374decf32,6,t,bomb_exploded,102.61719,true,BombsiteA,23250,25000,1,3
24dd408374decf32,7,t,ct_killed,52.328125,true,BombsiteB,6100,27450,0,5
d6d5eb27fae09824,1,t,ct_killed,37.804688,true,BombsiteA,4200,4250,0,3
d6d5eb27fae09824,2,t,bomb_exploded,70.96094,true,BombsiteB,10100,19100,4,4
d6d5eb27fae09824,3,ct,t_killed,58.539062,false,,11450,18300,1,0
d6d5eb27fae09824,4,t,bomb_exploded,61.257812,true,BombsiteB,28750,20850,1,2
d6d5eb27fae09824,5,ct,time_ran_out,87.52344,false,,21750,22950,4,1
d6d5eb27fae09824,6,t,bomb_exploded,63.273438,true,BombsiteB,28850,16500,1,3
d6d5eb27fae09824,7,t,ct_killed,69.09375,true,BombsiteA,10350,26000,0,1
d6d5eb27fae09824,8,t,bomb_exploded,56.820312,true,BombsiteB,23300,25200,4,4
8a5a3616738dd5b9,1,ct,t_killed,79.69531,false,,26600,26250,5,0
0f2b60b9cdcbfb43,1,ct,bomb_defused,88.75,true,BombsiteA,4650,4300,2,0
0f2b60b9cdcbfb43,2,t,bomb_exploded,55.8125,true,BombsiteB,17900,13250,2,5
0f2b60b9cdcbfb43,3,t,bomb_exploded,83.890625,true,BombsiteA,13450,19200,2,3
0f2b60b9cdcbfb43,4,t,bomb_exploded,78.796875,true,BombsiteB,7200,22500,1,4
0f2b60b9cdcbfb43,5,t,bomb_exploded,82.5,true,BombsiteA,23850,23650,1,1
0f2b60b9cdcbfb43,6,t,ct_killed,62.203125,true,BombsiteB,21850,23450,0,1
0f2b60b9cdcbfb43,7,ct,time_ran_out,67.5,false,,12250,27550,4,1
0f2b60b9cdcbfb43,8,t,ct_killed,81.359375,true,BombsiteA,29950,27550,0,1
0f2b60b9cdcbfb43,9,t,bomb_exploded,63.671875,true,BombsiteB,27900,29300,1,2
0f2b60b9cdcbfb43,10,t,ct_killed,69.86719,true,BombsiteB,20000,27250,0,2
0f2b60b9cdcbfb43,11,ct,time_ran_out,83.859375,false,,13600,25900,2,1
0f2b60b9cdcbfb43,12,t,ct_killed,74.765625,true,BombsiteB,24100,28050,0,2
0f2b60b9cdcbfb43,13,t,ct_killed,152.5625,false,,4300,4200,0,4
0f2b60b9cdcbfb43,14,t,ct_killed,45.9375,false,,1000,17650,0,5
0f2b60b9cdcbfb43,15,ct,t_killed,38.09375,false,,23950,18650,2,0
0f2b60b9cdcbfb43,16,t,bomb_exploded,54.242188,true,BombsiteB,24800,23500,3,5
0f2b60b9cdcbfb43,17,t,ct_killed,49.765625,true,BombsiteA,13200,25500,0,2
0f2b60b9cdcbfb43,18,ct,t_killed,73.53906,false,,24350,25500,3,0
0f2b60b9cdcbfb43,19,t,bomb_exploded,58.867188,true,BombsiteA,25850,23700,2,4
0f2b60b9cdcbfb43,20,t,bomb_exploded,71.08594,true,BombsiteB,9550,25700,3,5
0f2b60b9cdcbfb43,21,t,ct_killed,42.578125,true,BombsiteA,26850,27650,0,2
0f2b60b9cdcbfb43,22,t,ct_killed,92.15625,true,BombsiteB,9050,27850,0,1
0f2b60b9cdcbfb43,23,t,ct_killed,75.21875,true,BombsiteB,27500,27850,0,4
0f2b60b9cdcbfb43,24,t,ct_killed,61.664062,true,BombsiteA,19250,28550,0,0
fc536f2ade6f56bc,1,ct,t_killed,67.57031,false,,4150,4600,5,0
fc536f2ade6f56bc,2,ct,t_killed,43.132812,false,,20850,1000,5,0
fc536f2ade6f56bc,3,t,ct_killed,50.765625,true,BombsiteA,22750,23400,0,1
fc536f2ade6f56bc,4,t,ct_killed,44.257812,true,BombsiteA,23600,21000,0,1
fc536f2ade6f56bc,5,t,ct_killed,63.84375,true,BombsiteA,1600,22150,0,4
fc536f2ade6f56bc,6,t,bomb_exploded,74.02344,true,BombsiteB,23400,23750,1,1
fc536f2ade6f56bc,7,ct,bomb_defused,63.070312,true,BombsiteB,6550,25300,2,0
fc536f2ade6f56bc,8,ct,t_killed,30.570312,false,,28300,21400,4,0
fc536f2ade6f56bc,9,ct,t_killed,25.398438,false,,29750,1500,4,0
fc536f2ade6f56bc,10,ct,t_killed,64.5,false,,30250,23100,3,0
fc536f2ade6f56bc,11,ct,t_killed,57.742188,false,,29750,7750,4,0
fc536f2ade6f56bc,12,t,ct_killed,74.390625,true,BombsiteA,31750,24600,0,2
fc536f2ade6f56bc,13,ct,bomb_defused,148.94531,true,BombsiteA,4200,4350,4,0
fc536f2ade6f56bc,14,ct,t_killed,52.804688,false,,23150,13550,2,0
fc536f2ade6f56bc,15,ct,t_killed,25.625,false,,26000,4200,4,0
fc536f2ade6f56bc,16,ct,bomb_defused,59.164062,true,BombsiteA,28750,25000,1,0
fc536f2ade6f56bc,17,ct,bomb_defused,77.52344,true,BombsiteB,29950,23800,1,0
fc536f2ade6f56bc,18,t,bomb_exploded,94.9375,true,BombsiteB,29650,22000,1,2
fc536f2ade6f56bc,19,ct,t_killed,45.460938,false,,17950,23900,2,0
fc536f2ade6f56bc,20,ct,t_killed,48.796875,false,,26850,20000,4,0
fc536f2ade6f56bc,21,ct,bomb_defused,50.882812,true,BombsiteA,28150,18500,0,0
4ea350cfc8cbe3ea,1,ct,t_killed,25.054688,false,,4000,4350,4,0
4ea350cfc8cbe3ea,2,ct,bomb_defused,56.15625,true,BombsiteB,20800,1000,5,0
4ea350cfc8cbe3ea,3,t,ct_killed,42.710938,false,,26100,25400,0,2
4ea350cfc8cbe3ea,4,t,ct_killed,71.72656,true,BombsiteA,23250,24600,0,3
4ea350cfc8cbe3ea,5,t,ct_killed,44.25,false,,1100,25600,0,2
4ea350cfc8cbe3ea,6,t,bomb_exploded,66.89844,true,BombsiteA,24000,27450,1,2
4ea350cfc8cbe3ea,7,t,ct_killed,55.414062,false,,10550,27450,0,2
4ea350cfc8cbe3ea,8,t,ct_killed,44.6875,true,BombsiteA,26950,27550,0,3
4ea350cfc8cbe3ea,9,t,ct_killed,81.94531,true,BombsiteA,9500,25900,0,4
4ea350cfc8cbe3ea,10,ct,t_killed,41.453125,false,,27050,28150,4,0
4ea350cfc8cbe3ea,11,t,ct_killed,54.304688,true,BombsiteB,30400,27450,0,3
4ea350cfc8cbe3ea,12,ct,t_killed,27.78125,false,,22250,28050,5,0
4ea350cfc8cbe3ea,13,t,ct_killed,52.148438,true,BombsiteB,4300,4750,0,2
4ea350cfc8cbe3ea,14,ct,t_killed,42.140625,false,,11750,18050,2,0
4ea350cfc8cbe3ea,15,ct,bomb_defused,78.34375,true,BombsiteA,21500,10600,2,0
4ea350cfc8cbe3ea,16,t,ct_killed,40.90625,true,BombsiteB,29450,4300,0,3
4ea350cfc8cbe3ea,17,t,bomb_exploded,69.05469,true,BombsiteB,10500,28650,3,5
4ea350cfc8cbe3ea,18,t,bomb_exploded,99.58594,true,BombsiteA,8950,29150,1,4
4ea350cfc8cbe3ea,19,t,bomb_exploded,83.96094,true,BombsiteA,22500,27850,3,3
4ea350cfc8cbe3ea,20,ct,t_killed,75.22656,false,,26900,28050,4,0
4ea350cfc8cbe3ea,21,t,ct_killed,66.46094,true,BombsiteA,28450,27550,0,2
4ea350cfc8cbe3ea,22,t,bomb_exploded,65.22656,true,BombsiteB,23700,27750,2,4
4ea350cfc8cbe3ea,23,t,ct_killed,46.921875,true,BombsiteB,24700,28050,0,2
4ea350cfc8cbe3ea,24,ct,t_killed,57.28125,false,,20550,28650,2,0
4ea350cfc8cbe3ea,25,ct,t_killed,81.63281,false,,26600,26850,2,0
4ea350cfc8cbe3ea,26,t,ct_killed,61.75,true,BombsiteA,28850,27150,0,1
4ea350cfc8cbe3ea,27,t,ct_killed,25.9375,false,,28350,27950,0,4
4ea350cfc8cbe3ea,28,ct,t_killed,39.25,false,,30800,27650,3,0
4ea350cfc8cbe3ea,29,ct,t_killed,45.953125,false,,32450,28050,0,0
253a76bf0ef4a0d0,1,ct,time_ran_out,4.4921875,false,,0,0,0,0
253a76bf0ef4a0d0,2,t,ct_killed,43.882812,true,BombsiteA,4150,4600,0,4
253a76bf0ef4a0d0,3,t,ct_killed,41.515625,true,BombsiteB,1400,20150,0,3
253a76bf0ef4a0d0,4,ct,t_killed,66.890625,false,,22900,21600,1,0
253a76bf0ef4a0d0,5,ct,bomb_defused,71.11719,true,BombsiteA,21950,15400,2,1
253a76bf0ef4a0d0,6,ct,t_killed,51.929688,false,,22750,2000,4,0
253a76bf0ef4a0d0,7,t,ct_killed,65.24219,true,BombsiteB,25700,24150,0,5
253a76bf0ef4a0d0,8,ct,t_killed,39.148438,false,,17800,25100,4,0
253a76bf0ef4a0d0,9,t,bomb_exploded,90.05469,true,BombsiteA,19100,25100,2,1
253a76bf0ef4a0d0,10,t,bomb_exploded,75.015625,true,BombsiteA,9600,27150,2,2
253a76bf0ef4a0d0,11,t,bomb_exploded,77.66406,true,BombsiteB,28000,27150,1,3
253a76bf0ef4a0d0,12,ct,t_killed,57.476562,false,,23750,26950,3,0
253a76bf0ef4a0d0,13,t,ct_killed,67.421875,true,BombsiteB,27800,21250,0,4
253a76bf0ef4a0d0,14,t,ct_killed,44.054688,true,BombsiteA,16900,28150,0,3
253a76bf0ef4a0d0,15,t,bomb_exploded,45.242188,true,BombsiteB,4050,4600,1,4
253a76bf0ef4a0d0,16,t,ct_killed,59.546875,true,BombsiteA,11200,19900,0,5
253a76bf0ef4a0d0,17,t,ct_killed,47.039062,true,BombsiteA,1000,22100,0,2
253a76bf0ef4a0d0,18,t,bomb_exploded,67.49219,true,BombsiteB,27500,26450,1,1
253a76bf0ef4a0d0,19,ct,bomb_defused,61.351562,true,BombsiteA,14650,25200,1,0
253a76bf0ef4a0d0,20,ct,time_ran_out,67.5,false,,28950,16800,5,1
253a76bf0ef4a0d0,21,ct,t_killed,54.015625,false,,30250,22850,3,0
253a76bf0ef4a0d0,22,t,ct_killed,64.82031,true,BombsiteB,30550,9000,0,1
253a76bf0ef4a0d0,23,ct,t_killed,73.9375,false,,28500,27200,5,0
253a76bf0ef4a0d0,24,ct,t_killed,66.57031,false,,29250,12850,0,0
1932ffbf05d5958b,1,t,ct_killed,64.59375,true,BombsiteA,4650,4200,0,3
1932ffbf05d5958b,2,t,bomb_exploded,71.65625,true,BombsiteB,10100,19400,4,5
1932ffbf05d5958b,3,t,bomb_exploded,69.72656,true,BombsiteB,8750,20700,1,1
1932ffbf05d5958b,4,ct,time_ran_out,67.5,false,,28550,27250,1,1
1932ffbf05d5958b,5,ct,time_ran_out,67.5,false,,21100,23100,5,2
1932ffbf05d5958b,6,t,bomb_exploded,85.109375,true,BombsiteB,25650,11850,1,2
1932ffbf05d5958b,7,ct,time_ran_out,67.5,false,,26700,25500,5,1
1932ffbf05d5958b,8,t,bomb_exploded,66.125,true,BombsiteA,29100,8150,0,0
1932ffbf05d5958b,9,t,ct_killed,80.46094,true,BombsiteA,23150,26650,0,3
1932ffbf05d5958b,10,t,ct_killed,48.703125,true,BombsiteA,1200,27350,0,5
1932ffbf05d5958b,11,ct,t_killed,62.6875,false,,23450,27350,3,0
1932ffbf05d5958b,12,t,ct_killed,56.984375,false,,30100,27350,0,4
1932ffbf05d5958b,13,ct,t_killed,108.78125,false,,4200,5150,3,0
1932ffbf05d5958b,14,ct,t_killed,42.703125,false,,17350,1100,3,0
1932ffbf05d5958b,15,t,ct_killed,57.195312,false,,27100,23500,0,5
1932ffbf05d5958b,16,t,bomb_exploded,104.58594,true,BombsiteB,12450,27250,1,2
1932ffbf05d5958b,17,t,ct_killed,48.117188,true,BombsiteB,5850,25700,0,4
1932ffbf05d5958b,18,t,ct_killed,67.96094,true,BombsiteB,22800,27750,0,1
1932ffbf05d5958b,19,t,ct_killed,48.773438,true,BombsiteA,8600,27650,0,3
1932ffbf05d5958b,20,t,bomb_exploded,72.578125,true,BombsiteA,25250,28150,2,5
1932ffbf05d5958b,21,t,ct_killed,64.13281,true,BombsiteA,9050,28250,0,1
1932ffbf05d5958b,22,ct,t_killed,83.9375,false,,28100,27950,5,0
1932ffbf05d5958b,23,ct,t_killed,45.789062,false,,29050,27550,3,0
1932ffbf05d5958b,24,ct,t_killed,52.492188,false,,31350,27650,0,0
07d4291408637c43,1,ct,t_killed,39.804688,false,,4900,4450,5,0
07d4291408637c43,2,ct,t_killed,54.148438,false,,22350,1200,5,0
07d4291408637c43,3,t,ct_killed,39.53125,true,BombsiteA,25950,22900,0,1
07d4291408637c43,4,t,bomb_exploded,53.148438,true,BombsiteA,23000,21350,2,4
07d4291408637c43,5,t,bomb_exploded,66.03906,true,BombsiteA,10300,25800,2,4
097eacb9a194df4e,1,t,bomb_exploded,85.11719,true,BombsiteA,25950,24600,3,3
66fb49e845627778,1,ct,bomb_defused,52.289062,true,BombsiteA,0,0,1,0
66fb49e845627778,2,t,ct_killed,57.742188,true,BombsiteB,22250,14150,0,3
66fb49e845627778,3,ct,t_killed,60.007812,false,,7750,23850,2,0
66fb49e845627778,4,ct,t_killed,49.109375,false,,25400,14000,3,0
66fb49e845627778,5,ct,t_killed,26.96875,false,,28400,1500,4,0
66fb49e845627778,6,ct,t_killed,64.86719,false,,32200,22750,5,0
66fb49e845627778,7,ct,bomb_defused,69.40625,true,BombsiteA,30550,5850,3,0
66fb49e845627778,8,ct,t_killed,61.742188,false,,31050,27350,4,0
66fb49e845627778,9,ct,t_killed,44.484375,false,,31550,18900,3,0
66fb49e845627778,10,ct,t_killed,61.671875,false,,32350,8850,3,0
66fb49e845627778,11,t,bomb_exploded,59.5,true,BombsiteA,31850,27150,1,3
66fb49e845627778,12,t,ct_killed,54.359375,false,,34000,28550,0,2
66fb49e845627778,13,ct,bomb_defused,56.539062,true,BombsiteA,4200,4650,4,0
66fb49e845627778,14,ct,t_killed,43.101562,false,,23400,2600,4,0
66fb49e845627778,15,t,ct_killed,81.546875,true,BombsiteB,26000,24400,0,5
66fb49e845627778,16,ct,t_killed,82.390625,false,,17900,27450,2,0
66fb49e845627778,17,ct,bomb_defused,71.64844,true,BombsiteB,26050,23500,1,1
66fb49e845627778,18,ct,time_ran_out,67.5,false,,26650,7100,3,1
66fb49e845627778,19,t,ct_killed,99.609375,true,BombsiteB,27700,25400,0,1
66fb49e845627778,20,ct,time_ran_out,73.828125,false,,15850,25000,5,2
66fb49e845627778,21,t,ct_killed,72.21875,true,BombsiteB,23800,20350,0,1
66fb49e845627778,22,ct,t_killed,61.195312,false,,20600,20450,5,0
66fb49e845627778,23,ct,t_killed,30.25,false,,28500,1500,5,0
66fb49e845627778,24,ct,time_ran_out,84.07031,false,,34200,24000,3,2
66fb49e845627778,25,t,ct_killed,102.41406,false,,29000,27450,0,1
66fb49e845627778,26,ct,t_killed,58.953125,false,,24900,27550,3,0
66fb49e845627778,27,t,ct_killed,65.19531,true,BombsiteB,32050,27750,0,4
66fb49e845627778,28,t,ct_killed,76.78125,true,BombsiteA,29500,28250,0,3
66fb49e845627778,29,ct,t_killed,62.492188,false,,29350,28650,4,0
66fb49e845627778,30,ct,t_killed,60.984375,false,,33600,28650,0,0
14b631a4d11f63a2,1,t,ct_killed,33.640625,true,BombsiteB,0,0,0,2
14b631a4d11f63a2,2,t,ct_killed,66.53125,true,BombsiteA,11850,19200,0,3
14b631a4d11f63a2,3,t,ct_killed,70.96094,true,BombsiteA,4000,21050,0,3
14b631a4d11f63a2,4,t,ct_killed,36.234375,false,,25750,25750,0,3
14b631a4d11f63a2,5,t,ct_killed,42.148438,false,,11700,27650,0,3
14b631a4d11f63a2,6,t,ct_killed,60.773438,false,,26350,27350,0,4
14b631a4d11f63a2,7,t,ct_killed,43.09375,true,BombsiteA,10050,27450,0,3
14b631a4d11f63a2,8,t,bomb_exploded,80.453125,true,BombsiteB,25700,27300,2,3
14b631a4d11f63a2,9,ct,t_killed,64.03125,false,,27400,27450,2,0
14b631a4d11f63a2,10,ct,t_killed,63.25,false,,29700,27450,3,0
14b631a4d11f63a2,11,ct,t_killed,48.203125,false,,28750,27150,3,0
14b631a4d11f63a2,12,ct,bomb_defused,50.195312,true,BombsiteB,32050,21000,2,1
14b631a4d11f63a2,13,t,ct_killed,50.421875,true,BombsiteB,4100,4350,0,4
14b631a4d11f63a2,14,t,bomb_exploded,64.515625,true,BombsiteB,9900,19950,1,1
14b631a4d11f63a2,15,t,ct_killed,40.820312,true,BombsiteB,8250,22950,0,3
14b631a4d11f63a2,16,ct,time_ran_out,67.5,false,,27100,25700,5,1
14b631a4d11f63a2,17,ct,time_ran_out,83.609375,false,,28350,18400,4,1
14b631a4d11f63a2,18,ct,time_ran_out,67.5,false,,29350,5100,3,1
14b631a4d11f63a2,19,ct,t_killed,30.429688,false,,29600,21000,4,0
14b631a4d11f63a2,20,ct,t_killed,52.265625,false,,30750,16350,0,0
5b05dc0774170814,1,t,bomb_exploded,47.929688,true,BombsiteA,0,0,1,1
5b05dc0774170814,2,t,ct_killed,32.992188,true,BombsiteB,12800,18150,0,4
5b05dc0774170814,3,t,ct_killed,51.34375,true,BombsiteB,2200,22700,0,4
5b05dc0774170814,4,t,ct_killed,58.507812,false,,26700,23700,0,1
5b05dc0774170814,5,t,bomb_exploded,141.42188,true,BombsiteB,12450,27450,2,5
5b05dc0774170814,6,ct,t_killed,45.164062,false,,28050,27450,5,0
5b05dc0774170814,7,t,ct_killed,46.773438,true,BombsiteB,29150,27250,0,2
5b05dc0774170814,8,t,ct_killed,79.578125,true,BombsiteA,27550,27350,0,3
5b05dc0774170814,9,ct,t_killed,88.203125,false,,22950,27450,3,0
5b05dc0774170814,10,t,ct_killed,77.96875,true,BombsiteA,27950,25650,0,2
5b05dc0774170814,11,t,ct_killed,43.273438,false,,22450,26550,0,4
5b05dc0774170814,12,ct,t_killed,41.625,false,,19600,27950,4,0
5b05dc0774170814,13,ct,t_killed,42.71875,false,,3800,4350,2,0
5b05dc0774170814,14,t,bomb_exploded,50.734375,true,BombsiteB,21300,10800,3,0
5b05dc0774170814,15,t,bomb_exploded,68.52344,true,BombsiteB,18950,19450,1,2
5b05dc0774170814,16,t,ct_killed,27.84375,false,,7800,23750,0,4
5b05dc0774170814,17,ct,t_killed,56.023438,false,,24900,27450,3,0
5b05dc0774170814,18,t,bomb_exploded,77.796875,true,BombsiteB,28100,21350,1,2
5b05dc0774170814,19,t,bomb_exploded,114.19531,true,BombsiteA,15050,26350,1,2
5b05dc0774170814,20,t,bomb_exploded,70.546875,true,BombsiteB,26000,27250,2,3
5b05dc0774170814,21,t,ct_killed,47.296875,false,,24800,25100,0,1
5b05dc0774170814,22,t,ct_killed,39.390625,true,BombsiteA,11150,23450,0,5
5b05dc0774170814,23,ct,time_ran_out,67.5,false,,26450,25500,5,1
5b05dc0774170814,24,ct,t_killed,50.8125,false,,31550,27550,0,0
ecbc5d4b5a136672,1,ct,bomb_defused,64.58594,true,BombsiteA,0,0,2,0
ecbc5d4b5a136672,2,t,bomb_exploded,56.296875,true,BombsiteB,21400,15400,3,3
ecbc5d4b5a136672,3,t,bomb_exploded,57.351562,true,BombsiteB,21250,24350,3,5
ecbc5d4b5a136672,4,t,ct_killed,67.71875,true,BombsiteB,14550,24150,0,1
ecbc5d4b5a136672,5,t,ct_killed,50.570312,true,BombsiteB,24900,25500,0,3
ecbc5d4b5a136672,6,t,bomb_exploded,89.734375,true,BombsiteB,7950,25600,1,4
ecbc5d4b5a136672,7,t,bomb_exploded,75.07031,true,BombsiteB,27600,25500,3,4
ecbc5d4b5a136672,8,ct,time_ran_out,84.859375,false,,28100,25500,3,1
ecbc5d4b5a136672,9,t,bomb_exploded,82.83594,true,BombsiteB,29950,25400,3,4
ecbc5d4b5a136672,10,t,bomb_exploded,57.96875,true,BombsiteB,29300,25500,2,3
ecbc5d4b5a136672,11,t,ct_killed,68.078125,true,BombsiteA,30050,25700,0,2
ecbc5d4b5a136672,12,t,ct_killed,55.820312,true,BombsiteB,31450,25500,0,1
ecbc5d4b5a136672,13,t,bomb_exploded,72.28906,true,BombsiteB,4650,4250,1,4
ecbc5d4b5a136672,14,ct,bomb_defused,79.6875,true,BombsiteB,11650,21150,2,0
ecbc5d4b5a136672,15,t,ct_killed,61.53125,true,BombsiteA,25250,12400,0,1
ecbc5d4b5a136672,16,t,bomb_exploded,86.609375,true,BombsiteA,12300,21950,3,5
ecbc5d4b5a136672,17,t,ct_killed,128.95312,true,BombsiteB,5600,23350,0,3
ecbc5d4b5a136672,18,ct,t_killed,45.703125,false,,23250,24950,3,0
ecbc5d4b5a136672,19,ct,t_killed,42.09375,false,,27250,23800,0,0
642fef2b860aa900,1,ct,t_killed,47.46875,false,,0,0,4,0
642fef2b860aa900,2,ct,t_killed,33.554688,false,,23700,3200,3,0
642fef2b860aa900,3,ct,t_killed,34.1875,false,,28300,21250,3,0
642fef2b860aa900,4,ct,t_killed,41.875,false,,28500,6350,5,0
642fef2b860aa900,5,ct,t_killed,42.570312,false,,30300,25000,3,0
642fef2b860aa900,6,ct,t_killed,30.242188,false,,31250,12200,3,0
642fef2b860aa900,7,ct,t_killed,65.375,false,,31250,26050,3,0
642fef2b860aa900,8,ct,t_killed,40.734375,false,,30650,8400,4,0
642fef2b860aa900,9,ct,bomb_defused,62.226562,true,BombsiteA,30650,26400,1,0
642fef2b860aa900,10,ct,bomb_defused,52.757812,true,BombsiteA,30750,23800,3,0
642fef2b860aa900,11,t,ct_killed,53.117188,true,BombsiteB,30850,21500,0,3
642fef2b860aa900,12,ct,bomb_defused,74.39844,true,BombsiteA,31850,25600,2,0
642fef2b860aa900,13,t,ct_killed,47.804688,true,BombsiteA,4350,4950,0,2
642fef2b860aa900,14,t,ct_killed,59.648438,false,,10950,18200,0,0
f68f9713f8116a88,1,ct,bomb_defused,40.5625,true,BombsiteA,0,0,3,0
f68f9713f8116a88,2,ct,t_killed,56.867188,false,,23150,14150,4,0
f68f9713f8116a88,3,t,ct_killed,63.140625,true,BombsiteB,24350,5900,0,2
f68f9713f8116a88,4,t,bomb_exploded,67.08594,true,BombsiteB,22900,26000,2,4
f68f9713f8116a88,5,t,bomb_exploded,123.66406,true,BombsiteB,9750,25300,4,5
f68f9713f8116a88,6,ct,bomb_defused,62.398438,true,BombsiteB,25650,23750,2,0
f68f9713f8116a88,7,ct,t_killed,49.921875,false,,26650,27250,2,0
f68f9713f8116a88,8,ct,bomb_defused,92.02344,true,BombsiteA,28100,23300,2,1
f68f9713f8116a88,9,ct,t_killed,28.6875,false,,28750,14800,4,0
f68f9713f8116a88,10,ct,t_killed,40.859375,false,,28850,23700,2,0
f68f9713f8116a88,11,ct,t_killed,30.609375,false,,29500,9600,2,0
f68f9713f8116a88,12,ct,t_killed,69.58594,false,,31350,25400,5,0
f68f9713f8116a88,13,ct,bomb_defused,47.671875,true,BombsiteA,4300,4450,3,0
f68f9713f8116a88,14,t,ct_killed,45.296875,true,BombsiteB,22050,13100,0,2
f68f9713f8116a88,15,t,ct_killed,51.453125,true,BombsiteB,9850,21850,0,2
f68f9713f8116a88,16,t,bomb_exploded,75.46094,true,BombsiteB,11900,23900,3,5
f68f9713f8116a88,17,t,ct_killed,36.234375,true,BombsiteB,18450,24900,0,0
798387611cde1282,1,t,ct_killed,44.273438,true,BombsiteB,0,0,0,3
798387611cde1282,2,t,bomb_exploded,71.30469,true,BombsiteA,11450,20100,3,4
798387611cde1282,3,t,ct_killed,57.148438,true,BombsiteA,8700,20550,0,4
798387611cde1282,4,t,bomb_exploded,83.30469,true,BombsiteA,26200,23700,1,3
798387611cde1282,5,t,ct_killed,50.617188,true,BombsiteB,11550,26600,0,1
798387611cde1282,6,t,ct_killed,83.02344,true,BombsiteB,28900,25600,0,1
798387611cde1282,7,ct,t_killed,50.148438,false,,22250,25100,1,0
798387611cde1282,8,t,ct_killed,33.445312,false,,21850,25750,0,1
798387611cde1282,9,ct,time_ran_out,88.3125,false,,19000,26550,5,2
798387611cde1282,10,t,bomb_exploded,67.71875,true,BombsiteB,24550,20200,1,3
798387611cde1282,11,t,bomb_exploded,85.60156,true,BombsiteA,27050,27950,1,3
798387611cde1282,12,ct,bomb_defused,53.335938,true,BombsiteB,22850,27650,2,0
798387611cde1282,13,ct,bomb_defused,75.65625,true,BombsiteB,4200,4200,2,0
798387611cde1282,14,ct,t_killed,50.75,false,,21500,14450,3,0
798387611cde1282,15,ct,t_killed,38.96875,false,,27500,13300,4,0
798387611cde1282,16,ct,t_killed,58.09375,false,,29950,14200,0,0
321534e87775aa53,1,t,ct_killed,27.507812,true,BombsiteA,0,0,0,4
321534e87775aa53,2,t,bomb_exploded,66.421875,true,BombsiteA,9150,20150,1,3
321534e87775aa53,3,ct,t_killed,37.9375,false,,5150,20300,3,0
321534e87775aa53,4,ct,bomb_defused,75.078125,true,BombsiteA,28850,15950,3,0
321534e87775aa53,5,ct,time_ran_out,67.5,false,,30450,1000,1,1
321534e87775aa53,6,t,bomb_exploded,54.140625,true,BombsiteB,29400,23300,2,2
321534e87775aa53,7,t,ct_killed,69.015625,true,BombsiteA,28450,23900,0,5
321534e87775aa53,8,t,ct_killed,41.734375,false,,2000,26550,0,5
321534e87775aa53,9,t,ct_killed,55.382812,true,BombsiteB,25450,26850,0,1
321534e87775aa53,10,t,ct_killed,65.42969,true,BombsiteB,7450,27850,0,4
321534e87775aa53,11,t,ct_killed,83.46875,true,BombsiteA,28050,27650,0,1
321534e87775aa53,12,t,ct_killed,76.21094,true,BombsiteB,20600,27950,0,1
321534e87775aa53,13,t,ct_killed,48.453125,true,BombsiteB,4350,4250,0,3
321534e87775aa53,14,ct,time_ran_out,67.5,false,,11450,18100,3,1
